address,gmap_id,latitude,longitude,category,avg_rating,num_of_reviews,Hours_day,Hours_night,fecha
"Silver Lake HVAC Solutions, 1606 Sunset Blvd, Los Angeles, CA 90026",0x80c2b93baa887ccf:0x2c073ca3ed91cec0,34.076666,-118.25783,['HVAC contractor'],5.0,28,0,0,2024-06-29
"Public Art ""Sister Cities of Los Angeles"", 111 E 1st St, Los Angeles, CA 90012",0x80c2c648d10c7939:0xd6bb3ac3a2413a2c,34.052293299999995,-118.2430494,['Landmark'],4.3,113,0,0,2024-06-29
"Primo Self-Service Refill Water, 3461 W 3rd St, Los Angeles, CA 90020",0x80c2c76449496885:0x3b2b887e07370fd3,34.069738699999995,-118.2912103,['Water purification company'],4.3,4,0,0,2024-06-29
"Southside Tattoo and Body pierce, 1600 West Slauson Avenue BOOTH, T-29, Los Angeles, CA 90047",0x80c2b7ddd52bbf7f:0x847197e6c0095569,33.9880986,-118.3049056,['Tattoo shop'],4.6,47,0,0,2024-06-29
"Parking Inc, 221 East 4th St, Los Angeles, CA 90013",0x80c2c649e158419f:0x8658339cad5bfe93,34.046982,-118.2452615,['Parking garage'],4.2,5,0,0,2024-06-29
"Climer Chimney Maintenance, 5058 N Eagle Rock Blvd, Los Angeles, CA 90041",0x80c2c109b93f3287:0xe4710a2b920b1801,34.1386589,-118.2139156,['Chimney sweep'],5.0,8,0,0,2024-06-29
"DealerCenter, 4751 Wilshire Blvd, Los Angeles, CA 90010",0x80c2b8e89a01e92b:0xa5ba683804670072,34.0622767,-118.3335317,['Software company'],5.0,5115,0,0,2024-06-29
"Imperial / I-105 W Exit 2A, Los Angeles, CA 90045",0x80c2b6bf2fd8567f:0xefaffca3adefd653,33.930798,-118.374794,['Bus stop'],3.7,3,0,0,2024-06-29
"Pizza Hut Express, 5801 S Vermont Ave, Los Angeles, CA 90044",0x80c2c8238a300779:0xaa0006f9ffb2b753,33.9894478,-118.2917824,"['Pizza restaurant', 'Takeout Restaurant']",3.8,37,0,0,2024-06-29
"Jamba Granada Village, 18145 Chatsworth St, Los Angeles, CA 91344",0x80c29b572368d983:0xd42b0234e6ea21bb,34.2648,-118.526886,"['Juice shop', 'Restaurant']",4.5,148,0,0,2024-06-29
"Vegan House Restaurant, 1717 Wilcox Ave, Los Angeles, CA 90028",0x80c2bf3b87332e83:0x2e0b583ebf2be188,34.1023549,-118.331208,"['Thai restaurant', 'Restaurant', 'Vegetarian restaurant']",4.4,66,0,0,2024-06-29
"Park, 2830 Lancaster Ave, Los Angeles, CA 90033",0x80c2c5e7ee188ebb:0x178c7394e48b94b7,34.0592077,-118.1949108,"['Park', 'Tourist attraction']",4.4,48,0,0,2024-06-29
"Lorena Bridge, 3329 4th St, Los Angeles, CA 90063",0x80c2cf56ddfbe36f:0x1ff207a4b0d48280,34.0341939,-118.1973838,['Bridge'],4.4,28,0,0,2024-06-29
"Super Lavanderia, 3400 East Cesar E Chavez Avenue, Los Angeles, CA 90063",0x80c2c5f7db9988ef:0x5406d8e2ef82f57b,34.0402496,-118.1923244,['Laundromat'],4.1,44,0,0,2024-06-29
"Bak Kung 2, 233 Vermont Ave, Los Angeles, CA 90004",0x80c2c764430224d5:0xaf7a66ba26e8f3c1,34.0694896,-118.2919371,['Korean barbecue restaurant'],4.5,218,0,0,2024-06-29
"Dance League LLC, 3277 Hillock Dr, Los Angeles, CA 90068",0x80c2bfb2fa8b3fbd:0xc2f292386bdedb2,34.1370578,-118.3438373,['Dance company'],5.0,1,0,0,2024-06-29
"Tinchy's BBQ, 4499, 4415 South Hooper Avenue, Los Angeles, CA 90011",0x80c2c8f55b8746bd:0xcb5a7a1ac57d590d,34.003393,-118.252141,"['Barbecue restaurant', 'BBQ area', 'Delivery Restaurant']",4.7,16,0,0,2024-06-29
"PSY on Pico, 9407 W Pico Blvd, Los Angeles, CA 90035",0x80c2bb11ba34d611:0x77092cbfdf72720d,34.0554175,-118.3941738,"['Hamburger restaurant', 'Chophouse restaurant', 'Fast food restaurant', 'Hot dog restaurant', 'Kosher restaurant', 'Meat dish restaurant', 'Restaurant', 'Salad shop']",4.6,88,0,0,2024-06-29
"KFC, 1244 South La Brea Ave, Los Angeles, CA 90019",0x80c2b8fd23584a1d:0x88f6bab879339054,34.0522464,-118.3437232,"['Chicken restaurant', 'Fast food restaurant']",3.8,218,0,0,2024-06-29
"Tobacco Place & Mini Mart, 3020 W Slauson Ave, Los Angeles, CA 90043",0x80c2b7945165c0a3:0x144084c91e62fe82,33.9888688,-118.3261211,['Tobacco shop'],4.4,8,0,0,2024-06-29
"Casa Sorrento Furniture, 918 W 58th St, Los Angeles, CA 90037",0x80c2c8249b45193f:0x288fc590265a4750,33.9893235,-118.2899037,['Furniture store'],4.6,8,0,0,2024-06-29
"Olympic Doughnuts, 2337 East 4th St, Los Angeles, CA 90033",0x80c2c6041cdf2bbb:0x867d51915380f78c,34.0410555,-118.2117486,"['Donut shop', 'Dessert shop']",3.9,37,0,0,2024-06-29
"Little San Salvador Restaurant, 901 N Western Ave Suite #3, Los Angeles, CA 90029",0x80c2b8ae6e15916d:0x4b4c906c9152d95e,34.086878,-118.3095699,['Salvadoran restaurant'],4.3,128,0,0,2024-06-29
"Next Health West Hollywood, 8570 Sunset Blvd, Los Angeles, CA 90069",0x80c2bec1be21cc25:0x9a2a34e8a68274c5,34.0925094,-118.3780608,"['Health spa', 'Fitness center', 'Medical spa', 'Physical fitness program', 'Wellness center']",4.7,108,0,0,2024-06-29
"Conchitas Restaurant, 820 N Western Ave #111, Los Angeles, CA 90029",0x80c2b8ae52e8809b:0xca575f82516180d7,34.085305,-118.308626,"['Salvadoran restaurant', 'Latin American restaurant', 'Mexican restaurant']",3.9,48,0,0,2024-06-29
"South Park Pool, 345 E 51st St, Los Angeles, CA 90011",0x80c2c843bfa61c31:0x1528497616f02551,33.9974745,-118.2675418,['Swimming pool'],4.4,108,0,0,2024-06-29
"Universal Print & Copy, 3535 Cahuenga Blvd W, Los Angeles, CA 90068",0x80c2be4f8e86892f:0x6d0ddc94ba6212d5,34.133303999999995,-118.357354,"['Print shop', 'Banner store', 'Digital printing service', 'Poster store', '3D printing service']",4.8,18,0,0,2024-06-29
"Next Health Century City, 10250 Santa Monica Blvd Suite 1440, Los Angeles, CA 90067",0x80c2bb8c8c000001:0xa064b21945d7f6c0,34.0584269,-118.4175992,"['Health spa', 'Medical spa', 'Physical fitness program', 'Wellness center']",4.8,36,0,0,2024-06-29
"SignZone LA, 4873 Melrose Ave, Los Angeles, CA 90029",0x80c2b945950044bd:0xc50f3ba2beed4382,34.0837282,-118.3066051,"['Sign shop', 'Banner store']",4.4,7,0,0,2024-06-28
"Caesar Cuts Barbershop, 4736 Hollywood Blvd, Los Angeles, CA 90027",0x80c2bf543de7499f:0xc284317fe3b8ea6f,34.101404599999995,-118.293091,"['Barber shop', 'Hair salon', 'Hairdresser']",4.5,58,0,0,2024-06-28
"Fred Loya Insurance, 4219 Beverly Blvd, Los Angeles, CA 90004",0x80c2b8a0676e61cb:0xb90b061367850f41,34.076594,-118.3008956,"['Auto insurance agency', 'Insurance company']",4.2,13,0,0,2024-06-28
"Torrey Pines Bank, 601 W 5th St Ste 100, Los Angeles, CA 90071",0x80c2c7b35e42cb85:0xa9f48d3406141e79,34.050539,-118.253867,"['Financial institution', 'Bank']",3.2,5,0,0,2024-06-28
"Olson's, 5660 W Pico Blvd, Los Angeles, CA 90019",0x80c2b911bd027e7b:0x2105f3cdd28b5c30,34.050384,-118.362097,"['Scandinavian restaurant', 'Beer store', 'Cafe', 'Deli', 'Gourmet grocery store', 'Restaurant', 'Wine store']",4.6,138,0,0,2024-06-28
"LA Thai Bodyworks, 2604 Sunset Blvd, Los Angeles, CA 90026",0x80c2c71679cd4bc7:0xe82f61beacb8a152,34.0799001,-118.2700528,['Thai massage therapist'],4.1,45,0,0,2024-06-28
"Mesa Boogie Hollywood, 7426 Sunset Blvd, Los Angeles, CA 90046",0x80c2bedc1989c349:0x304719aad5e2f0d5,34.0978821,-118.3527135,['Musical instrument store'],4.8,46,0,0,2024-06-28
"Salvador's Auto Glass, 7205 S Alameda St, Los Angeles, CA 90001",0x80c2c916c94b846f:0x17d802c07624838f,33.974525,-118.235213,"['Auto glass shop', 'Glass repair service', 'Window installation service', 'Window supplier']",4.5,78,0,0,2024-06-28
"The Wayne Agency, LLC (TWA), 3255 Wilshire Blvd #1534, Los Angeles, CA 90010",0x80c2bf386cad5bfd:0x7235bd71bfd033e1,34.062252,-118.2931324,"['Talent agency', 'Entertainment agency', 'Modeling agency']",4.8,8,0,0,2024-06-28
"StorQuest Self Storage, 12821 W Jefferson Blvd, Los Angeles, CA 90066",0x80c2b09926accc27:0x506ca742d7255d00,33.9772392,-118.419873,"['Self-storage facility', 'Automobile storage facility', 'Boat storage facility', 'Moving and storage service', 'Moving supply store', 'RV storage facility']",4.8,282,0,0,2024-06-28
"A.R Los Feliz Carpet Cleaning, 5229 Hollywood Blvd, Los Angeles, CA 90027",0x80c2b93e2215cc77:0x59e8997202e164fc,34.101965,-118.30448,['Cleaning service'],5.0,36,0,0,2024-06-28
"Y & T & B Plumbing, 5683 York Blvd, Los Angeles, CA 90042",0x80c2b970a883e045:0x62705b4d667bee92,34.119143,-118.194064,['Plumber'],5.0,18,0,0,2024-06-28
"Pinkberry, 332A E 2nd St, Los Angeles, CA 90012",0x80c2c647d8116e1b:0x6ca2c5f341f0a0b3,34.0485269,-118.2408003,"['Frozen yogurt shop', 'Dessert shop', 'Ice cream shop']",4.4,104,0,0,2024-06-28
"La California TORTILLERIA, 2241 Cypress Ave, Los Angeles, CA 90065",0x80c2c6ce864384c9:0x354bc198571cd8de,34.1047472,-118.2377438,['Bakery'],4.6,68,0,0,2024-06-28
"Casanova's Beauty Salon #2, 1618 Sunset Blvd, Los Angeles, CA 90026",0x80c2c71c869f064b:0x14b381332a375d65,34.0768627,-118.2580438,['Beauty salon'],4.1,28,0,0,2024-06-28
"Law Offices of Julienne Maribao, 1827 Hill Dr, Los Angeles, CA 90041",0x80c2b9253b4eef23:0x4591f6dc24c4d370,34.143617,-118.2074273,['Attorney'],5.0,74,0,0,2024-06-28
"Casita Taco, 609 S Spring St, Los Angeles, CA 90014",0x80c2c64aa164c0c7:0xe174d8730ecab252,34.0458186,-118.2514334,['Mexican restaurant'],4.3,28,0,0,2024-06-28
"The Shakespeare Center of Los Angeles, 1238 W 1st St, Los Angeles, CA 90026",0x80c2c7abc3d5cbbb:0xedaad4ecb7395d03,34.0599937,-118.2573928,"['Arts organization', 'Auditorium', 'Event venue', 'Non-profit organization', 'Performing arts group', 'Veterans organization']",4.4,48,0,0,2024-06-28
"FedEx Office Ship Center, 3345 Wilshire Blvd, Los Angeles, CA 90017",0x80c2c77c520d61b5:0xd2082d127ac706c7,34.061979,-118.29624,"['Shipping and mailing service', 'Copy shop', 'Courier service', 'Fax service', 'Mailing service', 'Packaging supply store', 'Print shop', 'Shipping service', 'Shredding service', 'Sign shop']",2.1,13,0,0,2024-06-28
"Seafood Ranch Market, 3756 W Ave 40 suite n, Los Angeles, CA 90065",0x80c2c149c1ad1e65:0x3b0826e6050bce85,34.1195409,-118.227733,['Seafood market'],4.2,88,0,0,2024-06-28
"ProTax Service, 12575 Beatrice St #C17, Los Angeles, CA 90066",0x80c2b1c4f541d435:0xbf496bf4934913b1,33.980820099999995,-118.4153613,"['Tax preparation service', 'Accountant', 'Tax consultant']",5.0,8,0,0,2024-06-28
"Nordman Chimney Services, 4193 Buckingham Rd, Los Angeles, CA 90008",0x80c2b915d7081ec7:0x410216a88908e8c4,34.0102477,-118.3445949,['Chimney sweep'],5.0,6,0,0,2024-06-28
"Hacienda Del Rey, 8347 Lincoln Blvd, Los Angeles, CA 90045",0x80c2b0eb488f9f01:0xe0d8a7a8807e5133,33.9614389,-118.420975,"['Mexican restaurant', 'Restaurant']",4.4,318,0,0,2024-06-28
"Air France, 5621 W Imperial Hwy, Los Angeles, CA 90045",0x80c2b13d5faabae1:0xb721b9845c04db76,33.9316667,-118.3802741,['Shipping company'],3.0,58,0,0,2024-06-28
"AETHER Apparel, 6100 Melrose Ave, Los Angeles, CA 90038",0x80c2b8cd90c90c0f:0x17e4264c02a54517,34.0832068,-118.3335149,['Corporate office'],4.7,6,0,0,2024-06-28
"Sanchez Auto Glass, 2538 E 115th St, Los Angeles, CA 90059",0x80c2cbe74c0e6e9b:0x57f7e9a82ce5685,33.9306303,-118.2264739,['Auto glass shop'],4.3,48,0,0,2024-06-28
"Tecmaster, 3001 W Slauson Ave, Los Angeles, CA 90043",0x80c2b79459844d4d:0x88a4b7aa69e45cdf,33.989238,-118.3260732,['Auto repair shop'],4.6,33,0,0,2024-06-28
"Perez Discount Store/ NOW MINI MARKET, 1661 W Martin Luther King Jr Blvd, Los Angeles, CA 90062",0x80c2b802807cb5cb:0x921bc218b3aa31e7,34.0109978,-118.3082504,"['Discount store', 'Grocery store']",4.4,28,0,0,2024-06-28
"LAX Cell Phone Waiting Lot, Los Angeles, CA 90045",0x80c2b0d5420e1575:0x765f5a4363d1da31,33.9492203,-118.394311,['Airport parking lot'],4.4,27,0,0,2024-06-28
"Hunter and Charlie's, 1050 Vine St, Los Angeles, CA 90038",0x80c2bf34fad19157:0x3b2bab931b7f3bfb,34.09,-118.3263889,['Restaurant'],4.5,154,0,0,2024-06-28
"LAX Hookah Lounge, 8711 La Tijera Blvd, Los Angeles, CA 90045",0x80c2b0d2b008ebe9:0xd141ec87e7948f56,33.9580981,-118.3936524,"['Hookah bar', 'Bar', 'Hookah store', 'Lounge']",4.5,98,0,0,2024-06-28
"California Institute of Abnormal Arts, 11334 Burbank Blvd, Los Angeles, CA 91601",0x80c295eec5778f3d:0x85e36749290b9135,34.1719873,-118.3774298,['Night club'],3.9,38,0,0,2024-06-28
"Ramos Auto Sales, 7203 S Alameda St, Los Angeles, CA 90001",0x80c2c916ce88c697:0x4b22564bf718bc76,33.9745126,-118.2352091,"['Used car dealer', 'Car dealer']",4.4,148,0,0,2024-06-28
"Xalos Tires, 1189 South La Brea Ave, Los Angeles, CA 90019",0x80c2b8e2d6a6c31f:0x7a1506b1b4845681,34.0539068,-118.3439993,['Tire shop'],4.8,58,0,0,2024-06-28
"Pressed Juicery, 13050 San Vicente Blvd #120, Los Angeles, CA 90049",0x80c2a355c09eba27:0x32b951674e19ac0,34.0481433,-118.4911233,"['Juice shop', 'Health food restaurant', 'Health food store']",4.4,17,0,0,2024-06-28
"11285 Santa Monica Blvd Parking, 11285 Santa Monica Blvd, Los Angeles, CA 90025",0x80c2bb70886c2839:0x5fe756c5429a19f9,34.0465828,-118.4474893,['Parking lot'],5.0,2,0,0,2024-06-28
"AM Vacuum & Home Sewing Machines, 3524 W Washington Blvd, Los Angeles, CA 90018",0x80c2b85d7ac44337:0x67149a1e3fb24652,34.0397582,-118.3234233,['Sewing machine repair service'],4.6,33,0,0,2024-06-28
"Mexico Mufflers, 4469 W Washington Blvd, Los Angeles, CA 90016",0x80c2b8572f188ec7:0xb6be7e9cc780fe07,34.0402278,-118.3369819,['Muffler shop'],3.8,24,0,0,2024-06-28
"Allesandro/Corralitas Connector, Unnamed Road, Los Angeles, CA 90039",0x80c2c72810d0d647:0x7a3f3b2b61deeb7b,34.0971468,-118.2535512,['Hiking area'],4.3,3,0,0,2024-06-28
"Aliso Canyon, Los Angeles, CA 91344",0x80c29ad0c40f5009:0xbddb70cb3c384f20,34.274724299999995,-118.5261971,['Ravine'],5.0,1,0,0,2024-06-28
"Aisha Ali Belly Dancing, 3270 Kelton Ave, Los Angeles, CA 90034",0x80c2bbb51dda0249:0x99cfd7dad87c2753,34.0256216,-118.4191894,['Dance school'],5.0,6,0,0,2024-06-28
"Gregory Lawn Mower Shop, 3514 W Washington Blvd, Los Angeles, CA 90018",0x80c2b867b6e589a7:0x4ec4a9512dcefd55,34.0397525,-118.3231434,"['Lawn care service', 'Lawn mower store']",4.1,8,0,0,2024-06-28
"the Bar @ Pacific Theaters, 6261-6285 W 3rd St, Los Angeles, CA 90036",0x80c2b92fdf50a3af:0xb64bd7fa13ea7a5b,34.0719129,-118.3578457,['Bar'],4.3,78,0,0,2024-06-28
"Fast Lawn Mower Shop, 3410 W Washington Blvd, Los Angeles, CA 90018",0x80c2b87a9923ec43:0xf752f3972141fe5c,34.0397154,-118.3218517,['Lawn mower repair service'],4.5,28,0,0,2024-06-28
"Trigger – The Mixed Reality Agency®, 2237 Corinth Ave, Los Angeles, CA 90064",0x80c2bb71aaaaaaab:0x53b842691a9dfc96,34.0362553,-118.4414877,['Marketing agency'],4.0,4,0,0,2024-06-28
"Shaky Alibi, 7401 Beverly Blvd, Los Angeles, CA 90036",0x80c2b9295a86fe2f:0xda35f82c5c3264a0,34.0763783,-118.3512697,['Coffee shop'],4.4,168,0,0,2024-06-28
"Langer Greg R, 3280 Kelton Ave, Los Angeles, CA 90034",0x80c2bbb51f38eb1f:0xc64dffc92fe4e401,34.0254715,-118.4189809,['Attorney'],5.0,1,0,0,2024-06-28
"St. Paul's Catholic Church, 1920 S Bronson Ave, Los Angeles, CA 90018",0x80c2b85b9ec57d83:0x51acb0b7273d6cc,34.0396199,-118.3294382,"['Catholic church', 'Church']",4.5,78,0,0,2024-06-28
"The Celect, 8500 Beverly Blvd space 714, Los Angeles, CA 90048",0x80c2b94ccd0dcd9b:0x7fa662041f943492,34.0753309,-118.3774933,['Clothing store'],4.2,6,0,0,2024-06-28
"A|X Los Angeles Beverly Center, 131 N La Cienega Blvd Suite 615, Los Angeles, CA 90048",0x80c2b97e45eb5abd:0x6e74dad4da0538b8,34.0750178,-118.3769083,"['Clothing store', 'Boutique']",4.1,48,0,0,2024-06-28
"Overland Liquor Store, 3585 Overland Ave, Los Angeles, CA 90034",0x80c2ba338b71bf9f:0x2977268c3679139c,34.0225765,-118.4102343,['Liquor store'],4.3,8,0,0,2024-06-28
"Green Smog, 5262 Washington Blvd, Los Angeles, CA 90016",0x80c2b907eb83e03b:0x56ac0c729726ed35,34.040715,-118.356622,['Car inspection station'],4.9,8,0,0,2024-06-28
"Mochi Dochi, 2130 Sawtelle Blvd # 211, Los Angeles, CA 90025",0x80c2bb985809a435:0x7811ef4c2ebe72f9,34.0392008,-118.4419355,"['Hot dog restaurant', 'Donut shop', 'Fast food restaurant', 'Korean restaurant']",4.5,88,0,0,2024-06-28
"Ginza Ramen, 709 S Vermont Ave, Los Angeles, CA 90005",0x80c2c77915df07ab:0x37d91664d1291147,34.059309299999995,-118.2917931,"['Ramen restaurant', 'Restaurant']",4.6,78,0,0,2024-06-28
"American Apparel, 747 Warehouse St, Los Angeles, CA 90021",0x80c2c625ef7c6c51:0xd0a4469474456488,34.0341186,-118.2401276,['Clothing store'],3.9,98,0,0,2024-06-28
"Hollywood Tattoo Studio, 6317 Hollywood Blvd, Los Angeles, CA 90028",0x80c2bf396c577de5:0x1aeb6f0ad05fb33d,34.1017964,-118.3273378,['Tattoo shop'],4.1,18,0,0,2024-06-28
"Leo's Market, 11875 S Main St, Los Angeles, CA 90061",0x80c2ca3d0bfd0ed5:0x1b3624570ce7b5bf,33.9247878,-118.2740605,['Grocery store'],3.8,44,0,0,2024-06-28
"Sleep Perfect Mattress, 11627 S Main St, Los Angeles, CA 90061",0x80c2ca22f17edd89:0xf70fbcbcf682a918,33.9291774,-118.2742573,['Mattress store'],3.5,6,0,0,2024-06-28
"Angelo's Barber Shop #8, 200 S Los Angeles St A-1, Los Angeles, CA 90012",0x80c2c648576693a7:0xe6fe2149cc58238f,34.049799,-118.2428075,['Barber shop'],4.5,92,0,0,2024-06-28
"Koyasan Buddhist Temple, 342 E 1st St, Los Angeles, CA 90012",0x80c2c647ebd4d8b7:0xa5c512242dbf74bc,34.0495583,-118.2399588,"['Buddhist temple', 'Tourist attraction']",4.7,87,0,0,2024-06-28
"Lockton Insurance Brokers, 777 South Figueroa Street # 5200 # 5200, Los Angeles, CA 90017",0x80c2c7b1268d8e2b:0xc23bef4ebebc3480,34.0493773,-118.260612,['Insurance agency'],4.2,6,0,0,2024-06-28
"Tejeda's Auto Electric, 2214 Hooper Ave. # 1, Los Angeles, CA 90011",0x80c2c886f47f1f17:0x623d9a63b8b9feec,34.0182742,-118.2484567,"['Auto electrical service', 'Auto parts store']",4.7,85,0,0,2024-06-28
"Aero Port Services, 6851 W Imperial Hwy, Los Angeles, CA 90045",0x80c2b13b7c846d6d:0xba52000f4d54c415,33.931939199999995,-118.4098652,['Aviation consultant'],3.1,15,0,0,2024-06-28
"California Fresh, 2000 Westwood Blvd, Los Angeles, CA 90025",0x80c2bb9bf7c6de85:0x61df099c8310cb90,34.0466623,-118.4338574,"['Restaurant', 'Italian restaurant', 'Mediterranean restaurant', 'Pizza restaurant']",4.4,188,0,0,2024-06-28
"Completes Plus, 10715 Venice Blvd, Los Angeles, CA 90034",0x80c2ba305866f6bd:0x29b6867db111ff95,34.0188461,-118.4076125,['Car repair and maintenance'],4.3,8,0,0,2024-06-28
"Palms Recreation Center, 2950 Overland Ave, Los Angeles, CA 90064",0x80c2bbb7c29ed5c5:0x30a1737c1f8b8474,34.0330462,-118.4175562,"['Park', 'Tourist attraction']",4.5,184,0,0,2024-06-28
"76, 10691 W Pico Blvd, Los Angeles, CA 90064",0x80c2bbbd9a2f5eed:0x880ca7753a1f2c48,34.0422555,-118.4246732,['Gas station'],3.6,64,0,0,2024-06-28
"Mandeville Canyon Park, Los Angeles, CA 90049",0x80c2a2de2ad563c3:0x974a592eb6f9a7ac,34.0865157,-118.5090219,"['Park', 'Tourist attraction']",4.7,78,0,0,2024-06-28
"Bel Air Crest, Bel Air Crest Road, Los Angeles, CA 90077",0x80c2bd47f3668e11:0xaa97ccda62f0a86a,34.1117596,-118.4757863,"['Real estate developer', 'Housing development']",4.3,68,0,0,2024-06-28
"Dr. Jeff Werber, 1278 Westwood Blvd, Los Angeles, CA 90024",0x80c2b982f2d3ed7b:0x946aed398e19d251,34.0574296,-118.442813,['Veterinarian'],4.2,56,0,0,2024-06-28
"The Vitamin Shoppe, 1901 Westwood Blvd, Los Angeles, CA 90025",0x80c2bb9c5ebd72a3:0x222b228f6e2544ef,34.047761,-118.4355458,"['Vitamin & supplements store', 'Health food store', 'Natural goods store']",4.3,45,0,0,2024-06-28
"Noly's Jewelry, 606 S Broadway # D12, Los Angeles, CA 90014",0x80c2c64ab693b58d:0xee4bc642f6ffe872,34.0463647,-118.2520798,['Jeweler'],5.0,4,0,0,2024-06-28
"Perez Market, 4355 S Avalon Blvd, Los Angeles, CA 90011",0x80c2c868914daa1d:0x4dbc19ef27dc1a02,34.004560999999995,-118.265612,['Grocery store'],3.8,8,0,0,2024-06-28
"DITA - Los Angeles, 7625 Melrose Ave, Los Angeles, CA 90046",0x80c2bed25ccf5ecd:0x1bcdd6e781a0bdca,34.0838778,-118.3561556,['Sunglasses store'],4.9,24,0,0,2024-06-28
"T-Mobile, 1142 Westwood Blvd, Los Angeles, CA 90024",0x80c2bc81ed43d255:0x72af8b2c37a329cb,34.060011,-118.444613,"['Cell phone store', 'Electronic parts supplier', 'Electronics store', 'Telephone company']",3.9,66,0,0,2024-06-28
"The Equitable Building, Equitable Life Building, 3435 Wilshire Blvd, Los Angeles, CA 90010",0x80c2c77d73ff849f:0x9c8455e06d150056,34.0620952,-118.2985796,['Office space rental agency'],4.1,18,0,0,2024-06-28
"Wellesley Condominium, 1322 Wellesley Ave, Los Angeles, CA 90064",0x80c2bb4310d35861:0x4bc4e6abbb1787d4,34.041186,-118.466847,['Condominium complex'],4.7,3,0,0,2024-06-28
"WM Auto Service #2125, 4810 McConnell Ave, Los Angeles, CA 90066",0x80c2ba76e3d7461f:0x41f8105c11b6c27,33.9852192,-118.4247639,"['Auto repair shop', 'Auto parts store']",4.9,58,0,0,2024-06-28
"The Prospect Studios, 4151 Prospect Ave, Los Angeles, CA 90027",0x80c2c0b417a5fb05:0x18d3eb5d435cf123,34.103456,-118.2805679,['Movie studio'],4.5,67,0,0,2024-06-28
"Ashley Stewart, 3650 W Martin Luther King Jr Blvd, Los Angeles, CA 90008",0x80c2b82f175a41e5:0x269f8c5ba7a29e6b,34.0100524,-118.3368053,"[""Women's clothing store"", 'Clothing store', 'Lingerie store']",4.4,78,0,0,2024-06-28
"John Burroughs Middle School, 600 S Mc Cadden Pl, Los Angeles, CA 90005",0x80c2b8e7b99efc07:0xafb9ed9faaf6d4bf,34.0640753,-118.3368331,"['Middle school', 'School']",4.3,98,0,0,2024-06-28
"Schoenberg Hall, 445 Charles E Young Dr E, Los Angeles, CA 90095",0x80c2bc881b53b5a5:0x445868f6c913f54f,34.0706908,-118.4401319,"['Concert hall', 'Event venue', 'Live music venue', 'Performing arts theater']",4.6,95,0,0,2024-06-28
"Butcher's Dog, 11301 W Olympic Blvd, Los Angeles, CA 90064",0x80c2bb0acdee752b:0xeb5d45e376267932,34.038365899999995,-118.4420295,"['Gastropub', 'Bar', 'Live music venue', 'Pub', 'Restaurant', 'Sports bar']",4.2,326,0,0,2024-06-28
"LaDuree Hair Salon, 2277 Westwood Blvd, Los Angeles, CA 90064",0x80c2bb9861cfd857:0x131607c6fd20382b,34.0426676,-118.4309059,"['Hair salon', 'Beauty salon']",4.3,67,0,0,2024-06-28
"The Burgerian, 5820 Melrose Ave, Los Angeles, CA 90038",0x80c2b8cbe7ac16a3:0x9a1b79932a0286f2,34.0833588,-118.3273069,"['Bar & grill', 'Asian fusion restaurant', 'Chicken restaurant', 'Hamburger restaurant', 'Salad shop', 'South American restaurant']",4.3,28,0,0,2024-06-28
"O'Reilly Auto Parts, 722 S Atlantic Blvd, Los Angeles, CA 90022",0x80c2cfa726cb3cc3:0xf4e9d5380d533049,34.0218515,-118.1564733,"['Auto parts store', 'Auto body parts supplier', 'Car battery store', 'Car repair and maintenance', 'Car stereo store', 'Motorcycle parts store', 'Trailer supply store', 'Truck accessories store']",4.3,268,0,0,2024-06-28
"Mexico Tires, 4254 Floral Dr, Los Angeles, CA 90063",0x80c2cf627db224a5:0x6baaadc11252f092,34.043799799999995,-118.1737872,['Used tire shop'],3.9,48,0,0,2024-06-28
"New Kamara Restaurant, 709 N Hill St Ste 14, Los Angeles, CA 90012",0x80c2c65a87a1f45f:0x1947277ce6ef2678,34.061168599999995,-118.2410507,['Cambodian restaurant'],4.4,58,0,0,2024-06-28
"Nomad Printmaking Studio, 1993 Blake Ave, Los Angeles, CA 90039",0x80c2c6d0551cb1ef:0x74a6b40df860ed14,34.1010412,-118.2438701,"['Art gallery', 'Tattoo shop']",4.5,4,0,0,2024-06-28
"Original African Central Marke, 1268 Produce Row, Los Angeles, CA 90021",0x80c2c62ee08a1a6d:0xc8c0b0dd6cb1ddfe,34.0332738,-118.2442589,['African goods store'],4.7,17,0,0,2024-06-28
"North End Pizzeria, 11628 Santa Monica Blvd, Los Angeles, CA 90025",0x80c2bb6f07df5343:0x15c8505ed818a8b9,34.0439493,-118.4541445,"['Pizza restaurant', 'Italian restaurant', 'Restaurant']",4.2,95,0,0,2024-06-28
"The Diamond Outlet, 606 S Hill St Booth 26, Los Angeles, CA 90014",0x80c2c7b532141563:0x5e8f5d7d60e2730d,34.0470762,-118.2530734,"['Outlet store', 'Diamond dealer', 'Store']",4.8,16,0,0,2024-06-28
"NOHO Senior Arts Colony, 10747 W Magnolia Blvd, Los Angeles, CA 91601",0x80c2958bf280dd51:0xcf03f548aa6f7bc4,34.1656111,-118.364959,['Apartment complex'],4.2,15,0,0,2024-06-28
"Metro by T-Mobile, 611 S Broadway, Los Angeles, CA 90014",0x80c2c64ab419d58b:0x499a591889cc90a1,34.046413699999995,-118.2524886,"['Cell phone store', 'Electronic parts supplier', 'Electronics store', 'Telephone company']",3.7,57,0,0,2024-06-28
