address,gmap_id,latitude,longitude,category,avg_rating,num_of_reviews,Hours_day,Hours_night,general_category,res_asian,res_latin,res_euro,res_fast,res_vegan,religion,recreation,bienestar,avg_rating_correction,Subcategoria
"Luckman Fine Arts Complex, 5151 State University Dr, Los Angeles, CA 90032",0x80c2c59815f2044b:0x8822d08117112471,34.068600499999995,-118.1688283,['Performing arts theater'],4.7,138,0,0,Entertainment,0,0,0,0,0,0,1,0,,Arte
"Pizza Burger Factory, 1358 W Martin Luther King Jr Blvd, Los Angeles, CA 90037",0x80c2b7ffd19bd117:0x44ef262b8c7b1639,34.0106502,-118.3000059,"['Hamburger restaurant' 'Fast food restaurant' 'Latin American restaurant'
 'Mexican restaurant']",3.7,96,0,0,Food,0,1,0,1,0,0,0,0,,Comida latina
"Pizza Hut, 4629 Santa Monica Blvd #2, Los Angeles, CA 90029",0x80c2c751a19308e1:0x62dd4059e204ae96,34.091318099999995,-118.2903087,"['Pizza delivery' 'Chicken wings restaurant' 'Takeout Restaurant'
 'Pizza restaurant']",3.8,215,100,16,Food,0,0,0,1,0,0,0,0,,Comida americana
"Marsa Mediterranean Cuisine, 11675 W Pico Blvd Suite B, Los Angeles, CA 90064",0x80c2bb5d9f4a774b:0x3814722330642e36,34.0319587,-118.4455535,"['Mediterranean restaurant' 'Halal restaurant' 'Hookah bar'
 'Middle Eastern restaurant' 'Moroccan restaurant' 'Tunisian restaurant']",4.3,144,101,24,Food,0,0,1,0,0,0,0,0,,Comida europea
"Burger King, 1501 W 6th St, Los Angeles, CA 90017",0x80c2c7a69d583901:0xc44abf6db606627d,34.0567528,-118.2680616,['Restaurant' 'Fast food restaurant'],3.9,66,115,30,Food,0,0,0,1,0,0,0,0,,Comida americana
"Kaiser, 4760 Sunset Blvd, Los Angeles, CA 90027",0x80c2c1f0dd1eb4ff:0x706b7ca47f7bc0dc,34.0979891,-118.2951952,['Hospital'],4.0,8,0,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"KIMBAP PARADISE, 401 Vermont Ave #3, Los Angeles, CA 90020",0x80c2c764b88ffdaf:0x5ce6484318645a07,34.0671497,-118.2921001,['Korean restaurant'],4.1,146,64,4,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Hansol doshirak, 2520 W 8th St, Los Angeles, CA 90057",0x80c2c79dc1fdc7c5:0xb04aecc29813e858,34.0570361,-118.2830391,['Korean restaurant' 'Restaurant'],4.4,18,54,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Slurpin Ramen Bar, 3500 W 8th St, Los Angeles, CA 90005",0x80c2b957e11a6d23:0xe4621b67528a6518,34.0575358,-118.3069165,['Japanese restaurant'],4.6,61,91,14,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Kian Karimi MD, FACS, 11645 Wilshire Blvd Suite 605, Los Angeles, CA 90025",0x80c2bb71a5c0de75:0x531dad88b457393e,34.0504135,-118.4605281,"['Plastic surgeon' 'Doctor' 'Medical clinic' 'Otolaryngologist'
 'Plastic surgery clinic']",5.0,55,40,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"Mr. Pizza, 350 E 1st St, Los Angeles, CA 90012",0x80c2c647e99a05c3:0x2e622678ded9f152,34.0493804,-118.2397273,['Pizza restaurant'],4.1,18,77,0,Food,0,0,0,1,0,0,0,0,,Comida americana
"Mika, 8510 W 3rd St, Los Angeles, CA 90048",0x80c2b94c8bd8d145:0xcf22f433a4fa3c2f,34.0731371,-118.3770949,['Japanese restaurant' 'Sushi restaurant'],4.0,27,66,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Tip's House, 3970 W 6th St, Los Angeles, CA 90020",0x80c2b89a921c1915:0x9f55efa53e7e1b7d,34.0633268,-118.3099189,['Thai restaurant' 'Restaurant'],4.4,84,48,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"SanSai Japanese Grill, 806 W 8th St, Los Angeles, CA 90017",0x80c2c7b6c3eaf32b:0xc18c99313fb961e2,34.0472745,-118.2604161,['Japanese restaurant' 'Sushi restaurant'],3.4,26,30,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"The Bad News Bears Field, 1411 S Sepulveda Blvd, Los Angeles, CA 90025",0x80c2bb7bcb6b59c1:0x3051cab902d93f43,34.0504466,-118.4468715,['Park' 'Tourist attraction'],4.3,147,0,0,Entertainment,0,0,0,0,0,0,0,1,,Bienestar general
"Saint Paul the Apostle Church, 10750 Ohio Ave, Los Angeles, CA 90024",0x80c2bb8185ea0255:0xb56a94c2941f49ff,34.0558567,-118.4370165,['Catholic church'],4.8,38,35,0,Religion,0,0,0,0,0,2,0,0,,Católico
"Jin Jiang Restaurant, 11057 Santa Monica Blvd, Los Angeles, CA 90025",0x80c2bb777a6eed47:0x42e4c52c8b49d21b,34.0482195,-118.4432759,"['Chinese restaurant' 'Asian fusion restaurant' 'Cantonese restaurant'
 'Seafood restaurant']",4.1,38,70,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Shabu Hachi Restaurant, 11680 W Olympic Blvd, Los Angeles, CA 90064",0x80c2bb93987ef439:0x85f02409916d8768,34.0340636,-118.4473644,['Japanese restaurant'],4.2,18,0,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Keungama Tofu House, 3020 Wilshire Blvd UNIT 119, Los Angeles, CA 90010",0x80c2c77756dfbd13:0x2a9490792ac781c0,34.0614912,-118.2874064,['Korean restaurant'],3.5,21,66,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Mozza2Go, 6610 Melrose Ave, Los Angeles, CA 90038",0x80c2b8d312294903:0x296e0f8328c9fdb3,34.0832549,-118.3390939,['Pizza restaurant'],4.5,53,0,0,Food,0,0,0,1,0,0,0,0,,Comida americana
"The New Jalisco Bar, 245 S Main St, Los Angeles, CA 90012",0x80c2c6496d5ae5d1:0xcb0f4cb9de54e2a7,34.0502685,-118.2454215,['Night club' 'Bar' 'Cocktail bar'],4.1,124,70,28,Food,0,0,0,0,0,0,2,0,,Club nocturno
"Amazebowls, 300 S Santa Fe Ave, Los Angeles, CA 90013",0x80c2c7e44920e2ff:0x8a37890f4f1f0802,34.0439116,-118.2324868,"['Health food restaurant' 'Association or organization' 'Restaurant'
 'Vegan restaurant']",4.6,149,70,0,Health,0,0,0,0,1,0,0,0,,Comida vegana
"Florence Blue Line Station, 7214 Graham Ave, Los Angeles, CA 90001",0x80c2c90fb043cf63:0xdff863b52105a918,33.973841199999995,-118.243042,['Park & ride'],4.3,7,0,0,Entertainment,0,0,0,0,0,0,0,1,,Bienestar general
"Mc Coy Memorial Baptist Church, 802 E 46th St, Los Angeles, CA 90011",0x80c2c85d78689abd:0x31d33bbd808f16cf,34.0013599,-118.2616785,['Baptist church'],4.6,25,0,0,Religion,0,0,0,0,0,1,0,0,,Protestante
"Juan's Rotisserie Pollo, 2023 Florence Ave, Los Angeles, CA 90001",0x80c2c9112686a795:0x6739c7892c200f86,33.9750857,-118.2360795,['Chicken restaurant'],4.4,148,63,0,Food,0,0,0,1,0,0,0,0,,Comida americana
"Paddle Room, The Standard, 550 Flower St, Los Angeles, CA 90017",0x80c2c7b38cc44349:0x463aa78553bfd3ad,34.05014,-118.25693,['Bar' 'Lounge' 'Night club' 'Table tennis facility'],4.1,68,68,18,Food,0,0,0,0,0,0,2,0,,Club nocturno
"White Memorial Medical Plaza Pharmacy, 1701 East Cesar E Chavez Avenue STE 109, Los Angeles, CA 90033",0x80c2c704b67c5e8f:0x53d4ebe37b03008,34.0514313,-118.2171669,['Pharmacy' 'Drug store'],4.0,24,61,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"Lupita's Restaurant, 2634 Idell St, Los Angeles, CA 90065",0x80c2c693db4a5789:0x3db15a72c65f94b9,34.086665,-118.223824,['Mexican restaurant' 'Latin American restaurant' 'Restaurant'],4.5,207,41,7,Food,0,1,0,1,0,0,0,0,,Comida latina
"Christian Assembly, 2424 Colorado Blvd, Los Angeles, CA 90041",0x80c2c168d2dae673:0x105a12e96764e1c0,34.1400768,-118.2200203,['Foursquare church'],4.7,87,0,0,Religion,0,0,0,0,0,1,0,0,,Protestante
"Extreme Voice, 1161 E 11th St, Los Angeles, CA 90021",0x80c2c629361d9675:0x9f60e61895fe2bf1,34.0313112,-118.2453724,['Live music venue'],4.0,24,0,0,Other,0,0,0,0,0,0,1,0,,Arte
"8oz Poke, 7217 Melrose Ave, Los Angeles, CA 90046",0x80c2bed5500e93e7:0xdfc1fffa38bedc,34.0837481,-118.3468613,['Fast food restaurant'],4.8,28,66,0,Food,0,0,0,1,0,0,0,0,,Comida americana
"Rivalry Sports Bar and Lounge, 6311 Wilshire Blvd, Los Angeles, CA 90048",0x80c2b9393abf736f:0xe7a715f36165ab1d,34.0637997,-118.3657808,['Sports bar' 'Bar' 'Bar & grill' 'Restaurant'],4.2,38,77,0,Food,0,0,0,0,0,0,3,0,,Juegos/Deporte
"Berry Que Cafe, 1707 N Las Palmas Ave, Los Angeles, CA 90028",0x80c2bf24d2f63477:0x342526159ba3fdc0,34.1019444,-118.3363889,"['Juice shop' 'Barbecue restaurant' 'Breakfast restaurant' 'Coffee shop'
 'Internet cafe' 'Sandwich shop']",4.6,115,54,5,Food,0,0,0,1,0,0,0,0,,Comida americana
"Hot Thai Restaurant, 416 S San Vicente Blvd, Los Angeles, CA 90048",0x80c2b94c1b55f7b1:0x56a68c16f629641b,34.071214,-118.375828,['Thai restaurant' 'Delivery Restaurant'],4.3,128,50,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Figaro, 618 S Broadway, Los Angeles, CA 90014",0x80c2c64ab3cb9a9b:0xce9f109ff34b54d6,34.0459105,-118.2522238,['French restaurant'],4.8,8,0,0,Food,0,0,1,0,0,0,0,0,,Comida europea
"Novacane Sports Bar, 5812 S Santa Fe Ave, Los Angeles, CA 90058",0x80c2c8e004c3a62f:0x52013b7818f3b6e6,33.9897917,-118.2299459,['Bar & grill' 'Sports bar'],4.4,318,45,20,Food,0,0,0,0,0,0,3,0,,Juegos/Deporte
"El Vaquero Restaurant, 2, 4884 1, Huntington Dr S, Los Angeles, CA 90032",0x80c2c44b6514f67b:0xed9a1b1fa1383dbb,34.0862256,-118.17714,['Mexican restaurant'],4.2,248,72,0,Food,0,1,0,0,0,0,0,0,,Comida latina
"Yeosu, 3411 W Olympic Blvd, Los Angeles, CA 90019",0x80c2b888676aeb11:0x76290c92bdf0b15d,34.0529257,-118.3125028,['Korean restaurant'],4.4,18,0,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Twist & Grill, 735 S Figueroa St, Los Angeles, CA 90017",0x80c2c7b13ba33837:0x8f2c74be2683d7c0,34.0491584,-118.2609512,"['Mediterranean restaurant' 'Greek restaurant' 'Middle Eastern restaurant'
 'Restaurant']",4.2,38,66,0,Food,0,0,1,0,0,0,0,0,,Comida europea
"Bethel Lutheran Church - ELCA, 5750 W Olympic Blvd, Los Angeles, CA 90036",0x80c2b919085fe609:0x6cffcd0ed91ac830,34.0570782,-118.3552335,"['Lutheran church' 'Church' 'Event venue' 'Group accommodation'
 'Wedding chapel']",4.5,13,0,0,Religion,0,0,0,0,0,1,0,0,,Protestante
"Westside Vineyard Church, 3838 S Centinela Ave, Los Angeles, CA 90066",0x80c2ba5c317f69bf:0x6909ed6ac884ca6,34.0030937,-118.4328862,['Christian church'],4.6,25,55,0,Religion,0,0,0,0,0,1,0,0,,Protestante
"Mar Vista Recreation Center Baseball Field, Los Angeles, CA 90066",0x80c2bb8013ff0b69:0x6dc4cdd0ecb91108,34.0181964,-118.4263053,['Park'],4.7,36,0,0,Entertainment,0,0,0,0,0,0,0,1,,Bienestar general
"Beacon Light Baptist Church, 10306 S Avalon Blvd, Los Angeles, CA 90003",0x80c2c9889ee02f71:0xeabe20594bb8834c,33.943399,-118.264622,['Baptist church'],5.0,5,9,0,Religion,0,0,0,0,0,1,0,0,,Protestante
"Hubert Humphrey Comprehensive Health Center, 5850 S Main St, Los Angeles, CA 90003",0x80c2c848561c4e63:0xc2da942b62e7170f,33.988882499999995,-118.2737493,['Medical Center' 'Medical clinic'],2.8,97,40,0,Health,0,0,0,0,0,0,0,1,,Bienestar general
"LAPD Central Community Police Station, 251 E 6th St, Los Angeles, CA 90014",0x80c2c6342ccfdc2b:0x4e05142da5e388a2,34.0440066,-118.2472738,['Police station' 'Police department'],3.2,58,0,0,Other,0,0,0,0,0,0,0,1,,Bienestar general
"Subway, 701 East Cesar E Chavez Avenue, Los Angeles, CA 90012",0x80c2c644d669d0f5:0x150069d7f6ac7642,34.061128,-118.244081,"['Sandwich shop' 'Caterer' 'Fast food restaurant' 'Takeout Restaurant'
 'Restaurant']",3.8,45,87,0,Food,0,0,0,1,0,0,0,0,,Comida americana
"Joe's Auto Parks Parking, 913 S Figueroa St, Los Angeles, CA 90015",0x80c2c7b768bc4b0b:0xd36bfde7853523d4,34.0461206,-118.2638085,['Parking lot' 'Parking'],4.5,2,58,5,Auto,0,0,0,0,0,0,0,1,,Bienestar general
"Casa de Campo, 147 S Barrington Ave, Los Angeles, CA 90049",0x80c2bdad8a8f3fff:0x4a1cd60321735f1a,34.0642658,-118.4690221,['Mexican restaurant'],4.3,38,63,0,Food,0,1,0,0,0,0,0,0,,Comida latina
"Winchell's Donut House, 7158 Melrose Ave, Los Angeles, CA 90046",0x80c2b8d54d986499:0x63d3f84092e83b6a,34.0833375,-118.3454654,['Donut shop' 'Coffee shop' 'Restaurant' 'Sandwich shop'],4.3,195,0,0,Food,0,0,0,1,0,0,0,0,,Comida americana
"Takeout and delivery - Delphi Greek Restaurant and Bar, 1383 Westwood Blvd, Los Angeles, CA 90024",0x80c2bb7f18189e79:0x3bc579c76f849cd1,34.0554041,-118.44206,['Greek restaurant' 'Bar & grill'],3.9,168,91,7,Food,0,0,1,0,0,0,0,0,,Comida europea
"Ward African Methodist Episcopal Church, 1177 W 25th St, Los Angeles, CA 90007",0x80c2c7eda23fcf4b:0xd8ec4ad0185730bb,34.033812999999995,-118.2861862,['Methodist church'],4.5,45,0,0,Religion,0,0,0,0,0,1,0,0,,Protestante
"East West Cafe, 6th floor, Los Angeles, CA 90071",0x80c2c7a1c6594fad:0x49173ed3cdcd030f,34.0527711,-118.2554462,['Vietnamese restaurant'],4.0,2,35,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"The Crossing, 200 S Hill St, Los Angeles, CA 90012",0x80c2c64c1621eb57:0xc01b5cacdd12617f,34.052814,-118.247814,['Barbecue restaurant' 'Cocktail bar' 'Live music venue'],3.6,8,37,4,Food,0,0,0,1,0,0,1,0,,Comida americana
"Sandbox, 7174 Melrose Ave, Los Angeles, CA 90046",0x80c2b8d55523d495:0xaba12a0432e087f6,34.0832718,-118.3460361,['Gastropub' 'Bar' 'Restaurant'],3.9,44,69,20,Food,0,0,0,0,0,0,2,0,,Club nocturno
"U-Zen, 11951 Santa Monica Blvd, Los Angeles, CA 90025",0x80c2bb69b54d2e3b:0x6c9f0d30ee009b97,34.0415374,-118.4614938,"['Japanese restaurant' 'Asian restaurant' 'Restaurant'
 'Seafood restaurant' 'Sushi restaurant']",4.6,172,12,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Indochine Vien, 3110 Glendale Blvd, Los Angeles, CA 90039",0x80c2c0daeff08821:0x24d9e19834fb5c45,34.1164028,-118.2621472,['Vietnamese restaurant' 'Restaurant' 'Vegan restaurant'],4.4,144,77,2,Food,1,0,0,0,1,0,0,0,,Comida asiática
"Mi Ciudad, 4017 N Figueroa St, Los Angeles, CA 90065",0x80c2c69ebd4cd731:0xe8cafbe5186c00aa,34.0927227,-118.2102185,['Mexican restaurant'],4.7,8,0,0,Food,0,1,0,0,0,0,0,0,,Comida latina
"LAPD Southeast Community Police Station, 145 W 108th St, Los Angeles, CA 90061",0x80c2c98aeb7557e5:0x7906ca7d7d01024b,33.9384717,-118.2753052,['Police department'],2.9,68,98,14,Other,0,0,0,0,0,0,0,1,,Bienestar general
"The Flame Broiler, 659 Flower St, Los Angeles, CA 90017",0x80c2c7b155a323f7:0x5fd1efe5035e45ec,34.0489609,-118.2587229,"['Fast food restaurant' 'Asian fusion restaurant' 'Caterer'
 'Health food restaurant' 'Restaurant']",4.3,125,50,0,Health,1,0,0,1,0,0,0,0,,Comida asiática
"V Cafe, 8164 Melrose Ave #7013, Los Angeles, CA 90046",0x80c2bec98fd446eb:0x36cba1f2e546150c,34.0836059,-118.3675125,['Sandwich shop'],4.4,38,46,0,Stores,0,0,0,1,0,0,0,0,,Comida americana
"Universal Community Health Center, 1005 E Washington Blvd suite a, Los Angeles, CA 90021",0x80c2c7d54a21c059:0x7f26a5004f5d92ce,34.02606,-118.2531051,['Medical clinic' 'Doctor'],4.7,124,40,5,Health,0,0,0,0,0,0,0,1,,Bienestar general
"Seree's Coffee Shop, 2800 S Grand Ave, Los Angeles, CA 90007",0x80c2c7de7e041155:0x7f39bbb0b212d4e8,34.0244972,-118.2731926,['Asian restaurant'],4.8,78,41,6,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Melrose Bite (Kosher LA), 7801 Melrose Ave #1a, Los Angeles, CA 90046",0x80c2bf5b68ac960d:0x42b418c23839d750,34.0839527,-118.3596404,"['Kosher restaurant' 'Fast food restaurant' 'Delivery Restaurant'
 'Vegan restaurant' 'Vegetarian restaurant']",4.9,38,0,0,Food,0,0,0,1,1,0,0,0,,Comida vegana
"Sushiko, 9340 W Pico Blvd, Los Angeles, CA 90035",0x80c2bbe1ebfbb31f:0xf91a92d5e59f662c,34.0549845,-118.3940486,['Sushi restaurant'],4.1,206,63,2,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Shalom Grill - Burgers, Kabob, Shawarma, 9340 W Pico Blvd, Los Angeles, CA 90035",0x80c2bbe1ebfbb31f:0x5d0b057dfe296497,34.054891999999995,-118.39406,"['Hamburger restaurant' 'American restaurant' 'Fast food restaurant'
 'Kosher restaurant' 'Mediterranean restaurant']",4.3,238,71,7,Food,0,0,1,1,0,0,0,0,,Comida europea
"24 Hour Fitness, 9911 W Pico Blvd, Los Angeles, CA 90035",0x80c2bbe5fdbbceb5:0x6a024985495c3177,34.0535231,-118.40438,['Gym' 'Fitness center' 'Personal trainer' 'Physical fitness program'],3.0,136,58,23,Sports,0,0,0,0,0,0,0,1,,Bienestar general
"Pizza Crek - Pizza Wraps, 8823 W Pico Blvd, Los Angeles, CA 90035",0x80c2b95da7a48ae9:0xbf4f2b0c01c7f1c8,34.0550706,-118.3842971,"['Pizza restaurant' 'Brazilian restaurant' 'Pizza delivery'
 'Pizza Takeout' 'Restaurant']",4.0,44,65,2,Food,0,1,0,1,0,0,0,0,,Comida latina
"Aaron's Kitchen, 9516 W Pico Blvd, Los Angeles, CA 90035",0x80c2bb2a6ede91df:0x4f2ed83e12b82d50,34.0550589,-118.3960643,['Sandwich shop'],4.3,18,7,8,Stores,0,0,0,1,0,0,0,0,,Comida americana
"ink.sack, 380 World Way, Los Angeles, CA 90045",0x80c2b1273c38df99:0x77598d1b78ca4fb4,33.9431038,-118.41061,['Sandwich shop' 'Takeout Restaurant' 'Restaurant'],2.8,75,98,13,Food,0,0,0,1,0,0,0,0,,Comida americana
"Nam Won Gol, 3623 W Pico Blvd, Los Angeles, CA 90019",0x80c2b8604885e033:0xdd7321722ed10662,34.0475461,-118.3205321,['Korean restaurant'],4.3,258,77,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Lagree Fitness Studio | Westwood Village, 1001 Gayley Ave suite 104, Los Angeles, CA 90024",0x80c2bc839f4cf26b:0x3c5e73520528072c,34.0616316,-118.448026,['Fitness center'],4.9,138,0,0,Sports,0,0,0,0,0,0,0,1,,Bienestar general
"Psycho, 8474 W 3rd St #214, Los Angeles, CA 90048",0x80c2b92ad858f2f7:0xc37a3058341d9ea8,34.072927799999995,-118.3751476,['Gym'],4.4,48,0,0,Sports,0,0,0,0,0,0,0,1,,Bienestar general
"Panda Express, 308 Westwood Plaza, Los Angeles, CA 90024",0x80c2bc8894233d21:0x343a7bd3047beb12,34.0704792,-118.4440256,['Chinese restaurant' 'Asian restaurant' 'Restaurant'],3.6,57,70,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Rubio's, Treehouse Food Court, 308 Westwood Plaza 1st Floor, Los Angeles, CA 90024",0x80c2bc8894233d21:0x53bb96711b1f00d1,34.070374,-118.444,"['Seafood restaurant' 'Burrito restaurant' 'Caterer' 'Family restaurant'
 'Mexican restaurant' 'Restaurant' 'Taco restaurant'
 'Vegetarian restaurant']",4.1,28,64,0,Food,0,1,0,0,1,0,0,0,,Comida latina
"Greenhouse, Ackerman, AU-1390B, 308 Westwood Plaza, Los Angeles, CA 90024",0x80c2bc8955e7a059:0xf85cf31ce7e043b9,34.07038,-118.444225,['Salad shop' 'Sushi restaurant'],4.2,6,40,0,Food,1,0,0,1,1,0,0,0,,Comida asiática
"Total Woman Gym + Spa, 3650 W Martin Luther King Jr Blvd Suite #164, Los Angeles, CA 90038",0x80c2b82fac9797af:0x86356c2ef97af60a,34.0101787,-118.3374543,['Gym' 'Spa'],3.9,68,79,0,Beauty,0,0,0,0,0,0,0,1,,Bienestar general
"Moore Dancing, 11943 Montana Ave, Los Angeles, CA 90049",0x80c2bb5883a36507:0x8643f34085770eee,34.0518049,-118.4715708,['Dance school' 'Fitness center'],4.7,35,32,0,Education,0,0,0,0,0,0,0,1,,Bienestar general
"PLATEFIT Brentwood, 13050 San Vicente Blvd # 208, Los Angeles, CA 90049",0x80c2a355ea01126b:0x961c586091df6591,34.0481761,-118.4911261,['Fitness center' 'Wellness program'],5.0,8,40,10,Sports,0,0,0,0,0,0,0,1,,Bienestar general
"UCLA Police Department, 601 Westwood Plaza, Los Angeles, CA 90095",0x80c2bc86749f652f:0x4a82e938553eeefe,34.0673085,-118.4454037,['Police department'],2.5,27,0,0,Other,0,0,0,0,0,0,0,1,,Bienestar general
"The Flame Broiler, 5383 W Centinela Ave, Los Angeles, CA 90045",0x80c2b746c8561ba1:0x170b162bc574f503,33.9779944,-118.3736833,['Restaurant' 'Fast food restaurant'],3.9,68,77,0,Food,0,0,0,1,0,0,0,0,,Comida americana
"La Adelita Foods, 4000 W Pico Blvd, Los Angeles, CA 90019",0x80c2b85fc2b0735f:0xc73f8ac6fa9eadfd,34.0466731,-118.3235913,"['Mexican restaurant' 'Burrito restaurant' 'Takeout Restaurant'
 'Restaurant' 'Taco restaurant']",3.5,28,77,14,Food,0,1,0,0,0,0,0,0,,Comida latina
"Grand Central Market Parking Garage, 308 S Hill St, Los Angeles, CA 90013",0x80c2c7f74acddafd:0xd03dc10af69f709c,34.05129,-118.2492635,['Parking garage'],4.1,6,91,0,Auto,0,0,0,0,0,0,0,1,,Bienestar general
"Pizzeria Vivoli & Italian Grill, 7994 Sunset Blvd, Los Angeles, CA 90046",0x80c2bec1f2a36c37:0x8f414ca7024d2f56,34.097482,-118.3642946,"['Pizza restaurant' 'Delivery service' 'Ice cream shop'
 'Italian grocery store' 'Italian restaurant' 'Pizza delivery'
 'Restaurant']",4.4,205,98,14,Food,0,0,1,1,0,0,0,0,,Comida europea
"Piara Pizza S. Normandie avenue, 10111 Normandie Ave, Los Angeles, CA 90044",0x80c2b71c205dbfcd:0xe3120c981f8f6132,33.9447839,-118.3004626,['Fast food restaurant'],4.4,36,0,0,Food,0,0,0,1,0,0,0,0,,Comida americana
"El Majahual Pupuseria, 1925 W Temple St, Los Angeles, CA 90026",0x80c2c70f0b4af70d:0x9b40ba4e62993832,34.0698393,-118.2662033,['Salvadoran restaurant'],3.9,156,62,0,Food,0,1,0,0,0,0,0,0,,Comida latina
"Taco Zone, 2929s Vermont Ave, Los Angeles, CA 90007",0x80c2c75372b5ca07:0xeea2d84ab8533e0f,34.0281006,-118.2918069,['Mexican restaurant'],4.8,88,47,27,Food,0,1,0,0,0,0,0,0,,Comida latina
"Mi Teresita Taco Truck, 1174 N Western Ave, Los Angeles, CA 90029",0x80c2bf52cd5e7bf7:0xce366ce612f7632,34.0926909,-118.3089553,['Mexican restaurant' 'Restaurant'],4.7,98,52,38,Food,0,1,0,0,0,0,0,0,,Comida latina
"Gourmet Pizzeria, 404 S Figueroa St, Los Angeles, CA 90071",0x80c2c7b244c27dfd:0x25deb0d4ce0bee65,34.0525715,-118.2560081,['Pizza restaurant'],4.4,48,89,0,Food,0,0,0,1,0,0,0,0,,Comida americana
"Salvamex Restaurant, 1910 Cypress Ave, Los Angeles, CA 90065",0x80c2c6cf553f5ac1:0x82719e17db87375f,34.1008978,-118.2351314,['Salvadoran restaurant'],4.5,128,84,0,Food,0,1,0,0,0,0,0,0,,Comida latina
"Greayers Oak Mini Park, N Figueroa St & Marmion Way, Los Angeles, CA 90065",0x80c2c69bfa0bf845:0x14eafaccc8a12b4e,34.0905992,-118.212064,['Park' 'Tourist attraction'],3.9,56,0,0,Entertainment,0,0,0,0,0,0,0,1,,Bienestar general
"Pho Café, 2841 Sunset Blvd, Los Angeles, CA 90026",0x80c2c71f17530fa9:0x6c68aaf54058ec8a,34.0826557,-118.2723515,['Vietnamese restaurant' 'Restaurant'],4.2,37,77,0,Food,1,0,0,0,0,0,0,0,,Comida asiática
"Fairfax Branch Library, 161 S Gardner St, Los Angeles, CA 90036",0x80c2b92f5ce8a4a9:0x15ef4321af068f92,34.071772,-118.3535912,['Public library'],3.9,38,18,0,Food,0,0,0,0,0,0,1,0,,Arte
"B.B.Q. House, Los Angeles, CA 90047",0x80c2b7ddd5044c43:0x3a8039782000c5a1,33.9886501,-118.3054634,['Barbecue restaurant'],4.6,13,0,0,Food,0,0,0,1,0,0,0,0,,Comida americana
"Figueroa Church of Christ, 455 57th St, Los Angeles, CA 90037",0x80c2c83be0ddf90b:0x4b54e115efef7786,33.9908986,-118.2824815,['Church of Christ'],4.8,38,0,0,Religion,0,0,0,0,0,1,0,0,,Protestante
"Aratani Theatre, 244 San Pedro St, Los Angeles, CA 90012",0x80c2c637fe860b0f:0x9a3faa0d70b4421c,34.0478719,-118.241292,['Performing arts theater'],4.5,136,0,0,Entertainment,0,0,0,0,0,0,1,0,,Arte
"Domino's Pizza, 3502 Sunset Blvd, Los Angeles, CA 90026",0x80c2c74790365c09:0x7d6d8d8d13a799c0,34.0886048,-118.2768733,"['Pizza delivery' 'Delivery Restaurant' 'Takeout Restaurant'
 'Pizza restaurant' 'Pizza Takeout']",3.9,108,100,16,Food,0,0,0,1,0,0,0,0,,Comida americana
"sweetgreen, 3925 Sunset Blvd, Los Angeles, CA 90029",0x80c2c7f8216ecb19:0x58e0092700d018ca,34.0925725,-118.2800926,"['Health food restaurant' 'Delivery service' 'Takeout Restaurant'
 'Restaurant' 'Salad shop' 'Vegan restaurant' 'Vegetarian restaurant']",4.5,98,84,0,Health,0,0,0,1,1,0,0,0,,Comida vegana
"Parking Inc, 221 East 4th St, Los Angeles, CA 90013",0x80c2c649e158419f:0x8658339cad5bfe93,34.046982,-118.2452615,['Parking garage'],4.2,5,0,0,Auto,0,0,0,0,0,0,0,1,,Bienestar general
"Pizza Hut Express, 5801 S Vermont Ave, Los Angeles, CA 90044",0x80c2c8238a300779:0xaa0006f9ffb2b753,33.9894478,-118.2917824,['Pizza restaurant' 'Takeout Restaurant'],3.8,37,0,0,Food,0,0,0,1,0,0,0,0,,Comida americana
"Vegan House Restaurant, 1717 Wilcox Ave, Los Angeles, CA 90028",0x80c2bf3b87332e83:0x2e0b583ebf2be188,34.1023549,-118.331208,['Thai restaurant' 'Restaurant' 'Vegetarian restaurant'],4.4,66,77,0,Food,1,0,0,0,1,0,0,0,,Comida asiática
